"Area","Length","Width","Eccentricity","Perimeter","TotalDye1","MeanDye1","TotalDye2","MeanDye2","TotalDye3","MeanDye3","Drug"
134,19.6306638,9.374706748,0.878602269,49.11269837,76128,568.119403,192819,1438.947761,201177,1501.320896,"DrugF"
864,77.25626419,16.42862134,0.977128218,182.6934342,23073,26.70486111,69095,79.97106481,569794,659.4837963,"DrugB"
178,22.90163716,10.12000401,0.897069253,53.9411255,18043,101.3651685,161985,910.0280899,145598,817.9662921,"DrugF"
272,32.52577966,11.19617321,0.938887337,73.69848481,420460,1545.808824,206476,759.1029412,237360,872.6470588,"DrugA"
205,27.32220562,9.851621925,0.932731389,62.52691193,90330,440.6341463,153864,750.5560976,324579,1583.312195,"DrugC"
218,30.24826976,9.612511001,0.948162083,66.04163056,22481,103.1238532,185223,849.646789,141532,649.2293578,"DrugD"
158,24.79559845,8.570250539,0.938368681,55.59797975,26483,167.6139241,25363,160.5253165,235004,1487.367089,"DrugB"
311,41.74450277,9.720878105,0.972508815,89.05382387,165142,531.0032154,31786,102.2057878,216390,695.7877814,"DrugB"
170,30.49287574,7.910589382,0.965763477,62.72792206,24833,146.0764706,21560,126.8235294,184411,1084.770588,"DrugB"
186,31.76978949,8.145482001,0.966573201,67.35533906,68279,367.0913978,392488,2110.150538,120724,649.0537634,"DrugF"
231,33.15185745,10.25364947,0.950966674,81.84062043,62654,271.2294372,358535,1552.099567,335496,1452.363636,"DrugF"
290,49.38098456,8.063028399,0.98657943,99.63961031,33637,115.9896552,42987,148.2310345,335011,1155.210345,"DrugB"
480,53.7239681,12.66952443,0.971795224,117.3969696,55224,115.05,14520,30.25,86414,180.0291667,"DrugE"
967,114.7487245,17.19268861,0.988711922,238.3086579,232207,240.131334,280410,289.9793175,897460,928.0868666,"DrugC"
104,20.44230277,6.938609992,0.94063345,43.9411255,74934,720.5192308,11757,113.0480769,111282,1070.019231,"DrugB"
96,15.72400441,7.926559026,0.86364201,36.72792206,12585,131.09375,151531,1578.447917,33307,346.9479167,"DrugD"
633,70.76472626,12.64869972,0.983895797,153.1543289,37150,58.68878357,8316,13.13744076,99482,157.1595577,"DrugE"
416,48.1026659,11.37709669,0.971627359,101.0538239,211343,508.0360577,48434,116.4278846,241514,580.5625,"DrugB"
95,20.77888739,6.251932992,0.953662291,45.21320344,19737,207.7578947,233456,2457.431579,76005,800.0526316,"DrugD"
101,15.65181424,8.843712333,0.825071772,40.38477631,52299,517.8118812,156254,1547.069307,138711,1373.376238,"DrugF"
252,37.97073813,9.354275017,0.969179702,81.45584412,314374,1247.515873,47218,187.3730159,304245,1207.321429,"DrugB"
66,13.08491363,7.014016109,0.844193602,32.14213562,30433,461.1060606,157193,2381.712121,78277,1186.015152,"DrugF"
58,13.02359061,6.053798287,0.88539823,29.89949494,7864,135.5862069,42942,740.3793103,8044,138.6896552,"DrugD"
211,34.81621798,7.985973374,0.973338104,72.14213562,18121,85.88151659,24779,117.436019,199677,946.3364929,"DrugB"
384,54.35563307,13.18370988,0.970140051,118.8111832,55925,145.6380208,321813,838.0546875,352574,918.1614583,"DrugF"
350,45.40830629,10.57573633,0.972499941,99.254834,119088,340.2514286,83502,238.5771429,522847,1493.848571,"DrugB"
268,25.94478254,15.42067914,0.804195162,77.69848481,89862,335.3059701,393828,1469.507463,305340,1139.328358,"DrugF"
853,115.4059044,12.42488128,0.994187507,237.1959595,396621,464.971864,72434,84.91676436,666166,780.968347,"DrugB"
311,43.26234274,9.617139468,0.974978731,91.39696962,20920,67.26688103,37487,120.5369775,278014,893.9356913,"DrugB"
99,14.1101126,9.093440635,0.764635786,36.14213562,15400,155.5555556,151480,1530.10101,39893,402.959596,"DrugD"
214,26.05095868,10.59509255,0.913558906,59.9411255,53871,251.7336449,459376,2146.616822,114377,534.4719626,"DrugF"
239,39.33792221,8.205582557,0.978002713,82.08326112,21368,89.40585774,36086,150.9874477,218275,913.2845188,"DrugB"
1041,67.81934043,25.19017983,0.928460711,236.492424,104307,100.1988473,21278,20.43996158,202823,194.8347743,"DrugE"
174,26.55318086,8.513404974,0.947208872,58.38477631,45457,261.2471264,141636,814,270630,1555.344828,"DrugF"
695,85.48336272,14.2788813,0.985950634,180.3675324,110118,158.4431655,297461,428.0014388,506500,728.7769784,"DrugC"
127,21.96672515,8.075697315,0.929970879,48.52691193,65510,515.8267717,84438,664.8661417,193585,1524.291339,"DrugC"
465,63.8581229,9.996766654,0.987670587,133.882251,290745,625.2580645,48884,105.1268817,350881,754.5827957,"DrugB"
268,29.56887186,11.68803811,0.918559887,66.97056275,227591,849.2201493,622088,2321.223881,219629,819.511194,"DrugA"
113,15.41404837,9.522991909,0.786325443,38.97056275,34701,307.0884956,178151,1576.557522,62862,556.300885,"DrugD"
254,35.64993998,9.71302113,0.962168393,74.91168825,31347,123.4133858,49808,196.0944882,215562,848.6692913,"DrugF"
219,38.79868644,8.32052291,0.97673415,78.32590181,255214,1165.360731,41322,188.6849315,248657,1135.420091,"DrugB"
131,18.50922826,9.155282999,0.869101705,43.69848481,72197,551.1221374,105929,808.6183206,133311,1017.641221,"DrugC"
200,32.42771317,8.121852337,0.96812689,68.42640687,14980,74.9,23670,118.35,179433,897.165,"DrugB"
160,20.90159939,10.00733155,0.877933249,50.87005769,62219,388.86875,278926,1743.2875,135284,845.525,"DrugF"
384,46.37990673,11.36744533,0.969499274,98.52691193,1336683,3480.945313,87213,227.1171875,599654,1561.598958,"DrugA"
820,113.8915857,11.3217564,0.995046738,217.882251,75072,91.55121951,59240,72.24390244,532772,649.7219512,"DrugB"
308,40.80092974,10.57026612,0.96585875,86.28427125,1116429,3624.769481,1181328,3835.480519,239438,777.3961039,"DrugA"
188,22.34072458,11.12113129,0.867293945,54.14213562,108940,579.4680851,84682,450.4361702,125238,666.1595745,"DrugE"
174,29.01573425,8.128751225,0.959956305,61.9411255,40020,230,100123,575.4195402,223994,1287.321839,"DrugF"
394,52.22314121,10.46887834,0.979700996,107.3553391,50790,128.9086294,45365,115.1395939,241744,613.5634518,"DrugA"
260,31.18203535,11.00271622,0.935678268,71.21320344,53320,205.0769231,60978,234.5307692,426797,1641.526923,"DrugB"
155,19.20977772,10.48587739,0.837875445,48.28427125,29687,191.5290323,471314,3040.735484,128287,827.6580645,"DrugF"
234,26.85247505,11.28623468,0.9073828,62.87005769,76486,326.8632479,103277,441.3547009,161686,690.965812,"DrugC"
147,18.63459007,11.3267719,0.794062705,50.28427125,34749,236.3877551,261770,1780.748299,101354,689.4829932,"DrugD"
275,43.32464838,9.07523823,0.977814955,89.59797975,29599,107.6327273,25815,93.87272727,271296,986.5309091,"DrugB"
217,24.70108899,11.26067904,0.890042357,58.87005769,41146,189.6129032,452705,2086.198157,209700,966.359447,"DrugF"
181,24.79409567,10.23881723,0.910751952,60.52691193,30843,170.4033149,441818,2440.983425,150612,832.1104972,"DrugD"
104,14.36014315,9.617399628,0.742605887,38.627417,14652,140.8846154,164146,1578.326923,38554,370.7115385,"DrugD"
281,38.29150845,9.999430136,0.965301039,82.32590181,34406,122.4412811,38691,137.6903915,284985,1014.181495,"DrugB"
183,26.94679365,8.92233583,0.943592383,60.97056275,50158,274.0874317,26710,145.9562842,527482,2882.415301,"DrugB"
306,41.40263548,9.793837836,0.971619056,89.9411255,310112,1013.437908,25747,84.14052288,311424,1017.72549,"DrugB"
182,26.13017827,9.50964154,0.931425019,60.76955262,24311,133.5769231,12249,67.3021978,164273,902.5989011,"DrugB"
159,22.48282676,9.277033035,0.910899846,52.87005769,96492,606.8679245,208152,1309.132075,172187,1082.937107,"DrugC"
619,59.22635005,17.93823518,0.953029998,180.7939392,82431,133.1680129,86270,139.3699515,677390,1094.329564,"DrugB"
195,22.28341147,11.28511616,0.862277701,53.69848481,90051,461.8,248450,1274.102564,213095,1092.794872,"DrugC"
428,48.66423741,17.84775934,0.930318318,119.7401154,234513,547.9275701,172321,402.6191589,460272,1075.401869,"DrugA"
105,15.53403685,9.060292037,0.812289698,40.14213562,20338,193.6952381,292339,2784.180952,63328,603.1238095,"DrugD"
340,49.74182676,10.02457368,0.979481915,107.3553391,628149,1847.497059,12913,37.97941176,412210,1212.382353,"DrugB"
250,28.25588015,11.43288308,0.914485087,64.08326112,108216,432.864,145654,582.616,317800,1271.2,"DrugC"
172,20.8542125,10.67383425,0.859086106,50.87005769,30658,178.244186,263364,1531.186047,67332,391.4651163,"DrugF"
171,28.99951807,7.978992311,0.961403531,62.66904756,31929,186.7192982,122045,713.7134503,249052,1456.444444,"DrugF"
288,40.16784616,9.905414916,0.969117199,84.76955262,42262,146.7430556,431191,1497.190972,134937,468.53125,"DrugD"
200,26.98640847,9.634605562,0.934097901,59.79898987,19922,99.61,60085,300.425,249295,1246.475,"DrugF"
216,34.23767119,8.981193902,0.964981196,73.84062043,157311,728.2916667,30979,143.4212963,258744,1197.888889,"DrugB"
551,60.96327013,11.86955957,0.980862804,130.3675324,41974,76.17785844,9261,16.8076225,58361,105.9183303,"DrugE"
222,31.15885675,9.284845192,0.95457082,68.52691193,38977,175.5720721,20705,93.26576577,192046,865.0720721,"DrugB"
227,26.6976623,10.98270143,0.911467022,60.76955262,23946,105.4889868,35853,157.9427313,133825,589.5374449,"DrugA"
339,36.12207143,12.3836194,0.939398577,79.45584412,225925,666.4454277,685685,2022.669617,241967,713.7669617,"DrugA"
133,18.6951311,9.200614424,0.870516289,44.38477631,12826,96.43609023,10552,79.33834586,80620,606.1654135,"DrugF"
928,96.85883087,13.24038923,0.990612796,195.5218613,273567,294.7920259,78769,84.88038793,493200,531.4655172,"DrugB"
203,32.47332585,8.713237314,0.963329885,69.254834,65702,323.6551724,511576,2520.078818,225715,1111.896552,"DrugF"
196,27.46174197,9.544631282,0.937657364,61.59797975,82758,422.2346939,96834,494.0510204,253855,1295.178571,"DrugC"
204,30.40577499,8.804456321,0.957158272,64.97056275,27339,134.0147059,21360,104.7058824,185545,909.5343137,"DrugB"
336,38.09064351,11.66242575,0.951975052,84.04163056,270627,805.4375,65356,194.5119048,286765,853.4672619,"DrugA"
152,27.55418416,8.154885759,0.955200903,62.04163056,94224,619.8947368,22447,147.6776316,172999,1138.151316,"DrugB"
158,21.44267051,9.593174906,0.894340401,49.79898987,30620,193.7974684,420009,2658.28481,138486,876.4936709,"DrugD"
197,22.60473355,12.35056731,0.837543374,59.45584412,40930,207.7664975,454070,2304.923858,182150,924.6192893,"DrugD"
154,18.84992439,10.59626033,0.827043395,47.79898987,18533,120.3441558,108468,704.3376623,179667,1166.668831,"DrugD"
817,79.00295667,14.16300259,0.983799583,163.7401154,61102,74.78824969,18284,22.37943696,105210,128.7760098,"DrugE"
247,30.29711277,10.50447739,0.937970357,68.04163056,134840,545.9109312,134499,544.5303644,389954,1578.761134,"DrugC"
201,25.73646026,10.35004771,0.915571574,60.18376618,21357,106.2537313,165581,823.7860697,355930,1770.79602,"DrugD"
446,35.19239243,16.19778933,0.887782125,84.08326112,26780,60.04484305,5532,12.40358744,27589,61.85874439,"DrugE"
248,29.39476654,10.9614501,0.927869601,67.45584412,28922,116.6209677,410794,1656.427419,100639,405.8024194,"DrugD"
213,22.54311318,12.15218593,0.84226466,54.76955262,102380,480.657277,162373,762.314554,121135,568.7089202,"DrugC"
195,27.13923806,9.511057024,0.936579911,61.11269837,83584,428.6358974,546868,2804.451282,319024,1636.020513,"DrugF"
309,41.06121604,10.02193517,0.969756856,85.39696962,195002,631.0744337,211950,685.9223301,401349,1298.864078,"DrugC"
139,20.92562106,8.660519836,0.910335277,47.69848481,19396,139.5395683,17326,124.647482,137962,992.5323741,"DrugB"
279,29.67208392,12.56516155,0.905911322,70.04163056,70357,252.1756272,46782,167.6774194,215647,772.9283154,"DrugE"
147,16.46668284,11.48461343,0.716637851,44.38477631,67789,461.1496599,181729,1236.251701,106829,726.7278912,"DrugC"
218,37.73723241,7.905286353,0.977812416,78.56854249,167203,766.9862385,30275,138.8761468,233571,1071.426606,"DrugB"
479,54.72257866,11.69274604,0.976905207,117.0121933,89947,187.7807933,256060,534.5720251,138740,289.6450939,"DrugE"
330,38.13703878,11.33690074,0.954794248,82.87005769,107317,325.2030303,36947,111.9606061,201540,610.7272727,"DrugA"
325,35.54188231,11.81636375,0.94311627,79.254834,439948,1353.686154,541188,1665.193846,341102,1049.544615,"DrugA"
241,36.2705925,8.958968028,0.969014554,77.01219331,100371,416.4771784,123625,512.966805,267567,1110.236515,"DrugC"
137,20.75877195,8.94538299,0.902389835,48.627417,35868,261.810219,323559,2361.744526,151482,1105.708029,"DrugD"
293,34.05796306,11.14374214,0.944955348,76.18376618,118098,403.0648464,131739,449.6211604,363342,1240.075085,"DrugC"
417,47.05998949,11.69639017,0.968621086,100.4680374,148814,356.8681055,25956,62.24460432,327841,786.1894484,"DrugB"
390,43.69249319,11.86655544,0.962412328,94.66904756,59405,152.3205128,51903,133.0846154,235948,604.9948718,"DrugA"
176,20.17678536,11.21960776,0.831138687,50.38477631,68842,391.1477273,81901,465.3465909,132426,752.4204545,"DrugC"
270,42.18378758,8.866589282,0.977660664,87.11269837,87760,325.037037,27488,101.8074074,209430,775.6666667,"DrugB"
167,24.61165921,8.840963175,0.933253488,55.9411255,28288,169.3892216,97393,583.1916168,252748,1513.461078,"DrugF"
187,30.30415363,8.181613372,0.962865024,65.69848481,65220,348.7700535,59867,320.144385,209297,1119.235294,"DrugA"
281,25.46305699,16.7797555,0.752156669,81.254834,124336,442.4768683,595153,2117.982206,231238,822.911032,"DrugF"
192,29.633278,9.62979668,0.945725829,65.45584412,83918,437.0729167,65541,341.359375,101176,526.9583333,"DrugC"
908,101.7291182,17.18165047,0.985633862,274.4751801,143284,157.8017621,111808,123.1365639,1089317,1199.688326,"DrugB"
116,19.8523333,7.929147914,0.916774002,46.28427125,16617,143.25,10628,91.62068966,99589,858.5258621,"DrugB"
120,16.70455781,9.289179696,0.831124397,40.97056275,75010,625.0833333,237347,1977.891667,137858,1148.816667,"DrugC"
206,27.05346933,10.17753383,0.926538203,63.59797975,25887,125.6650485,33621,163.2087379,226213,1098.121359,"DrugB"
245,31.79860377,10.07685897,0.948460201,70.76955262,85295,348.1428571,110125,449.4897959,313074,1277.853061,"DrugC"
188,22.43220386,10.7535994,0.877606232,53.21320344,20833,110.8138298,97676,519.5531915,149734,796.4574468,"DrugD"
176,29.08983928,8.050658563,0.960941502,61.9411255,76050,432.1022727,12392,70.40909091,102175,580.5397727,"DrugB"
207,32.74388282,8.322672395,0.967158277,70.97056275,117988,569.9903382,8618,41.63285024,178127,860.5169082,"DrugE"
208,34.37935251,8.509050045,0.968886702,79.01219331,167294,804.2980769,28857,138.7355769,208891,1004.283654,"DrugB"
638,49.0045897,26.27493237,0.844108189,155.9827561,301869,473.1489028,72877,114.2272727,450055,705.4153605,"DrugB"
221,30.76910322,9.667126181,0.949362472,67.35533906,86857,393.0180995,271984,1230.696833,203303,919.9230769,"DrugC"
771,42.59908286,39.06159762,0.398982242,205.8233765,357071,463.1271077,2029097,2631.773022,781873,1014.102464,"DrugF"
209,28.37938431,9.70673896,0.939687261,63.84062043,51752,247.6172249,13157,62.95215311,110074,526.6698565,"DrugE"
190,26.31752049,9.387776622,0.934214384,58.38477631,25580,134.6315789,27304,143.7052632,211927,1115.405263,"DrugB"
386,48.12546126,10.69988072,0.974970776,99.21320344,752008,1948.207254,114764,297.3160622,460053,1191.84715,"DrugA"
294,53.12830532,7.663261512,0.989542639,105.5391052,26729,90.91496599,32835,111.6836735,276502,940.4829932,"DrugB"
161,21.13516674,9.827834909,0.885311118,49.21320344,32543,202.1304348,328279,2039,114100,708.6956522,"DrugF"
262,46.79022854,8.286504739,0.984193034,98.18376618,29434,112.3435115,33508,127.8931298,318237,1214.645038,"DrugB"
427,56.30562397,10.25917652,0.983260531,115.2964646,190328,445.7330211,29129,68.21779859,202601,474.4754098,"DrugB"
180,26.3907951,9.170592193,0.937682919,58.52691193,53226,295.7,446535,2480.75,105202,584.4555556,"DrugF"
189,23.35426333,10.55398732,0.892064356,55.79898987,103161,545.8253968,72424,383.1957672,251651,1331.486772,"DrugA"
773,47.78366899,21.40612337,0.894043627,121.1959595,187240,242.225097,41269,53.38809832,579390,749.534282,"DrugE"
330,36.01911405,13.88852734,0.92267119,99.98275606,64458,195.3272727,426484,1292.375758,362739,1099.209091,"DrugD"
837,64.33729117,21.40411809,0.943037647,190.9360749,199812,238.7240143,140043,167.3154122,318940,381.051374,"DrugE"
207,27.97501207,9.641375531,0.938734047,62.627417,105435,509.3478261,133362,644.2608696,315850,1525.845411,"DrugC"
443,59.85138144,10.70464243,0.983875676,125.7401154,138215,311.9977427,34228,77.26410835,249662,563.5711061,"DrugB"
293,38.42554777,9.924390946,0.966071212,82.22539674,111408,380.2320819,555172,1894.784983,270122,921.9180887,"DrugF"
139,23.82547117,7.788285909,0.945062718,53.11269837,83929,603.8057554,7568,54.44604317,134307,966.2374101,"DrugB"
146,20.80756704,9.25170119,0.895713552,49.69848481,61723,422.760274,15049,103.0753425,85525,585.7876712,"DrugB"
85,14.7447237,7.621985877,0.856027842,35.21320344,31625,372.0588235,64162,754.8470588,123739,1455.752941,"DrugC"
194,26.9501068,9.45317699,0.936463198,59.69848481,27800,143.2989691,91604,472.185567,200362,1032.793814,"DrugD"
712,75.66871384,12.7253663,0.985757651,154.3086579,240420,337.6685393,52731,74.06039326,354596,498.0280899,"DrugB"
125,20.86750949,8.177308258,0.920021471,47.69848481,31251,250.008,10027,80.216,37667,301.336,"DrugB"
196,25.45240902,10.18877508,0.916381133,56.97056275,119914,611.8061224,25625,130.7397959,176280,899.3877551,"DrugB"
280,36.00727582,10.13201127,0.95959411,77.15432893,124529,444.7464286,176614,630.7642857,419270,1497.392857,"DrugC"
228,30.56699085,9.887615961,0.94623718,71.69848481,123233,540.495614,17756,77.87719298,153496,673.2280702,"DrugB"
798,96.90605436,17.38633043,0.983773609,202.2081528,153566,192.4385965,27184,34.06516291,308381,386.4423559,"DrugE"
157,21.43947999,9.504400711,0.896366868,51.11269837,49202,313.388535,61575,392.1974522,82241,523.8280255,"DrugC"
333,37.05248819,11.59635909,0.94976264,81.45584412,111868,335.9399399,42542,127.7537538,311147,934.3753754,"DrugA"
144,23.84301365,7.956084496,0.942684212,51.3137085,12697,88.17361111,19966,138.6527778,130757,908.0347222,"DrugB"
176,20.22881697,11.21898196,0.832114445,50.87005769,76877,436.8011364,197420,1121.704545,168915,959.7443182,"DrugC"
270,29.70096771,11.71949737,0.918860297,69.69848481,124115,459.6851852,120705,447.0555556,317204,1174.82963,"DrugC"
307,45.96827324,9.72438986,0.97736811,94.66904756,478858,1559.798046,179092,583.3615635,438433,1428.120521,"DrugA"
374,53.16232374,9.270303863,0.984678906,109.5391052,31271,83.61229947,45930,122.8074866,318832,852.4919786,"DrugB"
275,32.9148262,10.98191978,0.942698227,75.35533906,25132,91.38909091,2719,9.887272727,38890,141.4181818,"DrugE"
108,19.22822767,7.398018598,0.923021732,42.87005769,38354,355.1296296,201165,1862.638889,127168,1177.481481,"DrugF"
162,19.53468327,10.70276482,0.836553497,48.627417,74360,459.0123457,171569,1059.067901,77723,479.7716049,"DrugC"
248,30.65619613,10.64313753,0.937799485,69.9411255,30086,121.3145161,46403,187.108871,277451,1118.754032,"DrugB"
629,82.94190724,13.05713899,0.987530928,176.3086579,95480,151.7965024,78551,124.8823529,620102,985.8537361,"DrugB"
283,32.88644499,11.24314683,0.939744402,73.59797975,116455,411.5017668,26230,92.68551237,185625,655.9187279,"DrugB"
380,40.45200163,12.1658877,0.953703417,89.15432893,754061,1984.371053,148646,391.1736842,513865,1352.276316,"DrugA"
169,23.3194627,9.908878676,0.905231458,58.04163056,9051,53.55621302,16116,95.36094675,127881,756.6923077,"DrugB"
104,14.68943016,9.235240935,0.777648144,37.45584412,30597,294.2019231,281489,2706.625,104037,1000.355769,"DrugD"
197,33.63799931,7.999480001,0.971311493,70.66904756,35565,180.5329949,25288,128.3654822,226810,1151.319797,"DrugB"
389,50.7879377,10.97941113,0.9763532,109.7401154,68716,176.6478149,37328,95.95886889,395179,1015.884319,"DrugB"
251,35.18952664,9.61593619,0.96193984,77.11269837,488715,1947.071713,48096,191.6175299,259476,1033.768924,"DrugA"
221,25.69742614,11.03940328,0.903023197,60.28427125,103620,468.8687783,120854,546.8506787,233335,1055.81448,"DrugC"
263,32.94690515,10.41626417,0.948708204,72.04163056,312428,1187.939163,109461,416.2015209,231452,880.0456274,"DrugA"
94,14.93143687,8.252219237,0.833397432,36.627417,22727,241.7765957,178942,1903.638298,56318,599.1276596,"DrugF"
238,32.92556834,9.680106832,0.955805515,74.08326112,20629,86.67647059,5971,25.08823529,37687,158.3487395,"DrugE"
521,42.53727578,18.34906744,0.902177773,131.0538239,228692,438.9481766,572245,1098.358925,388433,745.5527831,"DrugC"
302,35.0925495,11.05807755,0.949054547,76.627417,136639,452.4470199,195491,647.3211921,395767,1310.486755,"DrugC"
83,13.93296305,7.9068701,0.823377672,34.97056275,17193,207.1445783,194732,2346.168675,60576,729.8313253,"DrugD"
554,68.30539079,12.59515504,0.982852267,140.2253967,34527,62.32310469,52727,95.17509025,416941,752.601083,"DrugB"
89,18.9750591,6.428929333,0.940855014,41.3137085,18628,209.3033708,178645,2007.247191,93902,1055.078652,"DrugD"
149,17.90273089,10.86726528,0.794688706,46.14213562,60341,404.9731544,49038,329.114094,63943,429.147651,"DrugC"
209,25.65314251,10.52207794,0.912010339,58.18376618,80790,386.5550239,489206,2340.698565,159071,761.1052632,"DrugF"
149,21.89528294,8.976402688,0.91209914,49.9411255,8626,57.89261745,12306,82.59060403,150683,1011.295302,"DrugF"
336,34.38994927,16.23068047,0.881619962,100.9116882,81861,243.6339286,432599,1287.497024,359335,1069.449405,"DrugF"
130,23.30685102,7.643032242,0.944701777,51.11269837,23608,181.6,278883,2145.253846,135459,1041.992308,"DrugD"
502,53.59379389,12.27901216,0.973399932,112.2842712,343111,683.4880478,105068,209.2988048,832861,1659.085657,"DrugE"
168,26.71064772,8.450497788,0.948635248,57.59797975,34529,205.5297619,64645,384.7916667,146005,869.077381,"DrugC"
170,28.11046229,8.214136391,0.956354416,61.01219331,61589,362.2882353,8402,49.42352941,68592,403.4823529,"DrugB"
186,23.93941205,10.08674056,0.906900644,54.97056275,50686,272.5053763,449851,2418.553763,115269,619.7258065,"DrugF"
206,27.10898171,9.933692738,0.930443463,62.04163056,54884,266.4271845,305315,1482.11165,164312,797.631068,"DrugF"
322,39.32594791,10.63390661,0.96274685,83.21320344,62360,193.6645963,83392,258.9813665,227922,707.8322981,"DrugA"
124,19.03753656,8.422848888,0.896801186,44.97056275,50611,408.1532258,286080,2307.096774,131337,1059.169355,"DrugF"
325,37.93580021,11.14653646,0.955858826,81.79898987,26989,83.04307692,45956,141.4030769,62480,192.2461538,"DrugE"
260,32.99808297,10.62494792,0.94674415,72.28427125,209184,804.5538462,36459,140.2269231,267996,1030.753846,"DrugB"
307,39.3570758,10.49485406,0.963791394,84.32590181,49074,159.8501629,30053,97.89250814,266003,866.4592834,"DrugB"
438,50.60549765,11.46375646,0.974003761,105.5391052,120692,275.5525114,42255,96.47260274,196721,449.1347032,"DrugA"
227,37.22042533,8.745477638,0.972003959,80.76955262,33782,148.8193833,25943,114.2863436,236205,1040.550661,"DrugB"
215,25.7258448,12.28157056,0.878684984,67.11269837,28836,134.1209302,232989,1083.669767,167012,776.8,"DrugF"
191,30.28668019,8.473361676,0.960066503,65.84062043,111976,586.2617801,25448,133.2356021,155087,811.973822,"DrugB"
394,46.30179738,12.8497904,0.960719139,108.7695526,64657,164.1040609,75587,191.8451777,247694,628.6649746,"DrugE"
482,51.98363002,12.39147601,0.971173762,110.1248917,218007,452.2966805,57640,119.5850622,360538,748.0041494,"DrugB"
571,85.17026951,10.71443262,0.992055605,170.3675324,90554,158.5884413,92590,162.1541156,659456,1154.914186,"DrugB"
156,20.24441962,10.01240665,0.869134313,49.45584412,26647,170.8141026,414967,2660.044872,84783,543.4807692,"DrugD"
1173,74.62828139,26.90786336,0.93273659,295.6051224,296523,252.7902813,34981,29.82182438,438134,373.5157715,"DrugE"
158,23.18673829,9.086086936,0.92002244,53.79898987,61072,386.5316456,404983,2563.183544,111830,707.7848101,"DrugF"
428,48.71744852,11.86421989,0.969893057,103.6984848,154322,360.5654206,67248,157.1214953,441279,1031.025701,"DrugA"
135,22.16802402,7.986597162,0.932845927,48.97056275,3708,27.46666667,3339,24.73333333,38632,286.162963,"DrugF"
337,38.6599855,11.43118001,0.955285479,83.74011537,110646,328.3264095,51339,152.3412463,305888,907.6795252,"DrugA"
70,11.75852166,7.930241674,0.738343307,30.38477631,10433,149.0428571,101936,1456.228571,37048,529.2571429,"DrugD"
164,28.43883572,7.734080805,0.962309997,60.627417,14267,86.99390244,18596,113.3902439,164568,1003.463415,"DrugB"
174,29.0402499,8.181073968,0.959498129,62.66904756,34884,200.4827586,11144,64.04597701,165425,950.7183908,"DrugB"
68,10.484849,8.563077932,0.577048748,29.3137085,33219,488.5147059,153824,2262.117647,53283,783.5735294,"DrugF"
134,20.94135871,8.339722911,0.917280505,48.28427125,39900,297.761194,356590,2661.119403,148539,1108.5,"DrugF"
146,18.58998781,10.09976596,0.839544701,46.04163056,41362,283.3013699,222038,1520.808219,68526,469.3561644,"DrugF"
196,31.71503349,8.684309784,0.961780065,69.21320344,97489,497.3928571,26588,135.6530612,198029,1010.352041,"DrugB"
431,64.74464214,11.0286493,0.985385223,137.5391052,243406,564.7470998,54278,125.9350348,393905,913.9327146,"DrugB"
217,26.30977002,10.72200463,0.91319209,60.627417,54999,253.4516129,380652,1754.156682,150752,694.7096774,"DrugF"
547,33.07854323,26.29599745,0.606666653,114.8111832,135060,246.9104205,505778,924.6398537,624379,1141.460695,"DrugF"
250,36.26709926,9.876567094,0.96220432,79.74011537,136652,546.608,17784,71.136,247097,988.388,"DrugB"
230,25.52062986,11.74748322,0.887756579,62.76955262,52859,229.8217391,6909,30.03913043,70873,308.1434783,"DrugE"
266,37.07550343,9.61446858,0.965791101,77.98275606,106535,400.5075188,15527,58.37218045,180991,680.4172932,"DrugB"
264,32.84259356,10.56913261,0.946803673,72.28427125,111824,423.5757576,175737,665.6704545,345416,1308.393939,"DrugC"
166,28.15369492,8.172004966,0.956946599,63.11269837,16103,97.0060241,19705,118.7048193,150774,908.2771084,"DrugB"
428,45.71904203,12.17904464,0.963865635,96.71067812,72883,170.2873832,42566,99.45327103,246566,576.088785,"DrugA"
173,23.57679404,9.603855479,0.913274994,54.18376618,18632,107.699422,30645,177.1387283,155831,900.7572254,"DrugF"
140,17.88757924,10.09283197,0.825612948,44.627417,52298,373.5571429,63330,452.3571429,57116,407.9714286,"DrugC"
375,40.05375314,12.19987346,0.952484352,85.88225099,177384,473.024,35735,95.29333333,293478,782.608,"DrugB"
176,20.41679737,11.12967231,0.838355873,51.21320344,70046,397.9886364,4686,26.625,70305,399.4602273,"DrugB"
285,40.30005261,9.365532979,0.972621477,84.56854249,81866,287.2491228,395639,1388.207018,212279,744.8385965,"DrugF"
153,21.76210042,9.171187125,0.906861252,50.18376618,27265,178.2026144,28356,185.3333333,91905,600.6862745,"DrugF"
257,30.62966135,10.84500357,0.935219426,68.04163056,43805,170.4474708,38832,151.0972763,187249,728.5953307,"DrugA"
423,59.56422296,9.605840394,0.986910548,118.8700577,199022,470.501182,63833,150.9054374,423704,1001.664303,"DrugB"
226,31.69199568,9.456982556,0.954440006,71.11269837,27694,122.539823,90665,401.1725664,255892,1132.265487,"DrugF"
158,19.19380015,10.59857331,0.833720067,46.97056275,4187,26.5,2709,17.14556962,96744,612.3037975,"DrugF"
240,37.30292897,8.765230614,0.972001577,77.3137085,96751,403.1291667,21296,88.73333333,244517,1018.820833,"DrugB"
